person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,assigned_interest_rate,expected_profit
23,60000,RENT,5.0,EDUCATION,C,7200,0,0.12,N,4,0.0003377068326601408,7.0050656024899025,502.73550244894335
24,69000,RENT,2.0,DEBTCONSOLIDATION,B,16000,1,0.23,N,4,0.07266875206925585,8.090031281038838,502.7221887182643
40,85000,RENT,5.0,HOMEIMPROVEMENT,B,18000,0,0.21,N,13,0.07911082834173276,8.186662425125991,502.6246341869104
28,66500,RENT,4.0,VENTURE,B,16000,0,0.24,N,6,0.07268678459924295,8.090301768988644,502.56586736139434
30,48000,RENT,1.0,EDUCATION,B,7200,0,0.15,N,8,0.0003922592877916687,7.005883889316875,502.53121504977116
22,20800,RENT,1.0,DEBTCONSOLIDATION,A,7200,1,0.35,N,4,0.00039474570098381836,7.005921185514757,502.52190380541464
28,36000,RENT,0.0,MEDICAL,C,8000,0,0.22,N,6,0.013769859371160334,7.206547890567405,502.4898541834512
27,55000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,0,0.16,N,8,0.02703807847740835,7.405571177161125,502.47486484726574
24,45000,MORTGAGE,2.0,PERSONAL,A,7200,0,0.16,N,4,0.000411337056651901,7.006170055849778,502.4597713258672
38,85000,MORTGAGE,15.0,VENTURE,A,15000,0,0.18,N,15,0.06884367481073822,8.032655122161074,502.3555704629871
23,18500,RENT,2.0,VENTURE,C,9000,1,0.49,Y,3,0.027078934926338838,7.406184023895083,502.28067177712876
29,89000,RENT,2.0,PERSONAL,A,7200,0,0.08,N,10,0.00046257662201989585,7.006938649330299,502.26788203185583
32,80000,OWN,2.0,VENTURE,B,10000,0,0.13,N,9,0.03761842388380528,7.564276358257079,502.26147708096005
25,64000,RENT,7.0,EDUCATION,D,8000,1,0.13,N,4,0.013832772123682722,7.2074915818552405,502.226053263929
28,85000,RENT,8.0,DEBTCONSOLIDATION,B,8000,0,0.09,N,5,0.01383617719859564,7.207542657978935,502.211775094477
25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,0,0.07,N,4,0.03763164093001209,7.564474613950181,502.191256565309
36,125000,MORTGAGE,14.0,MEDICAL,A,14500,0,0.12,N,16,0.06673215169701167,8.000982275455176,502.15390955203634
35,83000,MORTGAGE,17.0,HOMEIMPROVEMENT,D,15000,0,0.18,N,6,0.06888308905867978,8.033246335880197,502.03592543619936
22,45999,RENT,1.0,VENTURE,A,7300,0,0.16,N,2,0.002375409723848946,7.035631145857734,501.97676607263435
34,48000,MORTGAGE,3.0,PERSONAL,A,7500,0,0.16,N,7,0.005900985211941663,7.088514778179125,501.94698334364705
32,38000,RENT,0.0,EDUCATION,B,7200,0,0.19,N,7,0.000589683561290343,7.008845253419355,501.7918492016903
46,48000,RENT,1.0,EDUCATION,F,8400,1,0.17,N,16,0.019648488472515116,7.294727327087727,501.6889628469933
25,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,0,0.08,N,4,0.019655840041443426,7.294837600621651,501.6564871188292
22,75000,MORTGAGE,3.0,EDUCATION,A,9000,0,0.12,N,2,0.02721198415753666,7.40817976236305,501.648249832312
29,98000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,14000,0,0.14,N,5,0.06450900450985798,7.96763506764787,501.6354826762429
33,83000,RENT,5.0,EDUCATION,A,7200,0,0.09,N,8,0.0006493963638578626,7.009740945457868,501.5682045608278
26,80004,MORTGAGE,7.0,DEBTCONSOLIDATION,C,7500,1,0.09,Y,2,0.005999463566594909,7.089991953498924,501.56159933180714
38,105000,MORTGAGE,22.0,VENTURE,A,12350,0,0.12,N,11,0.05563259984803729,7.834488997720559,501.493981903664
22,53000,MORTGAGE,4.0,PERSONAL,D,8000,0,0.15,Y,4,0.014031645872004086,7.210474688080061,501.39208866941016
23,105000,MORTGAGE,8.0,VENTURE,A,10000,0,0.1,N,3,0.037791786022837934,7.566876790342569,501.3403840450488
37,108000,RENT,16.0,EDUCATION,B,8000,1,0.07,N,14,0.01406777222078948,7.211016583311842,501.2405849032086
32,150000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7800,0,0.05,N,9,0.011040818498921627,7.165612277483825,501.0758175508164
22,50000,MORTGAGE,6.0,VENTURE,C,10500,0,0.21,Y,2,0.04234056939409523,7.635108540911428,500.9969510970695
27,25000,RENT,4.0,PERSONAL,D,8000,1,0.32,Y,7,0.014128881132761954,7.211933216991429,500.9843041492339
24,70000,RENT,8.0,DEBTCONSOLIDATION,B,8000,0,0.11,N,3,0.014131621177957186,7.211974317669358,500.97281263915727
30,30000,RENT,7.0,DEBTCONSOLIDATION,B,7200,0,0.24,N,6,0.0008185657028370799,7.012278485542557,500.9345663547834
23,25000,RENT,6.0,PERSONAL,C,8000,1,0.32,Y,4,0.014150637352182463,7.212259560282737,500.8930599699534
27,84000,RENT,8.0,VENTURE,C,7200,0,0.09,N,10,0.0008482101582660824,7.012723152373991,500.8235241501414
22,54000,RENT,4.0,EDUCATION,C,8000,1,0.15,Y,3,0.014196063180793316,7.2129409477119,500.7025433161001
28,112123,RENT,2.0,VENTURE,A,7200,0,0.06,N,9,0.0008879230672295949,7.013318846008444,500.6747645563292
35,71000,RENT,3.0,EDUCATION,B,8000,0,0.11,N,6,0.014216377566450668,7.21324566349676,500.6173428542311
23,90096,MORTGAGE,0.0,EDUCATION,C,10150,0,0.11,N,3,0.03932495931047164,7.589874389657075,500.588390942618
31,30000,RENT,4.0,DEBTCONSOLIDATION,B,12000,1,0.4,N,9,0.053566676351276286,7.803500145269144,500.57903970045555
38,84000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10800,0,0.13,N,15,0.04490878988387377,7.673631848258107,500.525020969854
23,65000,MORTGAGE,4.0,EDUCATION,A,7500,0,0.12,N,3,0.0062720163769030375,7.0940802456535454,500.4948806669671
35,97000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,16000,0,0.16,N,10,0.0729279829223951,8.093919743835926,500.4748044221627
28,79200,RENT,6.0,MEDICAL,A,10000,0,0.13,N,10,0.03795656501310729,7.569348475196609,500.4648106904507
29,66901,MORTGAGE,13.0,MEDICAL,C,9475,0,0.14,N,10,0.03274442524790638,7.491166378718596,500.39435627039603
24,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,0,0.24,N,3,0.053599514297081575,7.803992714456224,500.36779650702164
30,90000,MORTGAGE,4.0,VENTURE,C,8000,0,0.09,Y,9,0.014276945855242371,7.214154187828636,500.3633078226475
30,155867,MORTGAGE,15.0,EDUCATION,C,8000,0,0.05,Y,10,0.014324294706324814,7.214864420594872,500.1647115190885
25,135000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,10000,0,0.07,Y,3,0.03802374997543233,7.570356249631485,500.10779178446063
28,33400,MORTGAGE,12.0,PERSONAL,A,16700,0,0.5,N,5,0.07539549946254608,8.130932491938191,500.0258569125368
27,18200,RENT,8.0,VENTURE,A,7200,1,0.4,N,9,0.001068825989599004,7.016032389843985,499.9970817148256
24,41000,RENT,3.0,EDUCATION,B,7200,0,0.18,N,2,0.001070493584876551,7.016057403773148,499.99083438518574
23,72000,RENT,3.0,DEBTCONSOLIDATION,B,14400,0,0.2,N,3,0.06656631954606454,7.998494793190968,499.98027745958575
27,50000,RENT,1.0,PERSONAL,C,9900,0,0.2,N,5,0.037104525143272886,7.556567877149093,499.9414370700612
28,48715,RENT,2.0,VENTURE,C,12000,0,0.25,N,10,0.05367095369157247,7.8050643053735875,499.9082206782947
23,68000,MORTGAGE,7.0,MEDICAL,B,10000,0,0.15,N,4,0.03807575108380035,7.571136266257005,499.83145013334484
28,42000,RENT,3.0,MEDICAL,B,8800,0,0.21,N,10,0.025221835642596363,7.378327534638945,499.74517398847854
51,667680,MORTGAGE,19.0,PERSONAL,C,10000,0,0.01,Y,22,0.03810520999663793,7.571578149949569,499.67489747415095
22,90000,RENT,0.0,EDUCATION,A,8000,0,0.09,N,3,0.014441648100843392,7.216624721512651,499.6724704606491
25,35360,MORTGAGE,9.0,MEDICAL,A,10000,0,0.28,N,2,0.038105669515610015,7.57158504273415,499.6724554449786
36,94185,MORTGAGE,3.0,PERSONAL,A,10000,0,0.11,N,15,0.03811762959553618,7.571764443933043,499.6088955742381
27,12000,OWN,0.0,EDUCATION,D,8125,1,0.68,Y,5,0.016301468387157774,7.244522025807367,499.5524280332734
23,64000,RENT,0.0,MEDICAL,C,7200,0,0.11,N,3,0.0011925272482297376,7.017887908723446,499.53364209169104
24,42000,OWN,8.0,EDUCATION,A,8000,0,0.19,N,4,0.01447584948238521,7.217137742235778,499.52900589139347
32,41400,OWN,,PERSONAL,A,10500,0,0.25,N,9,0.04262335192034335,7.63935027880515,499.4151170618677
25,78000,RENT,0.0,DEBTCONSOLIDATION,D,9600,1,0.12,Y,4,0.034234928280559046,7.5135239242083856,499.4115143707492
26,73000,RENT,3.0,PERSONAL,A,10000,0,0.14,N,3,0.03816056720141001,7.57240850802115,499.38070721896787
26,65000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,0,0.15,N,3,0.038169006176792974,7.572535092651894,499.3358583318904
25,44000,MORTGAGE,7.0,PERSONAL,B,7500,1,0.17,N,2,0.00659369105719537,7.098905365857931,499.23569351996076
29,56700,OWN,14.0,MEDICAL,B,11000,0,0.19,N,6,0.046714536185656845,7.700718042784853,499.1921439978252
31,75000,RENT,1.0,MEDICAL,C,10000,0,0.13,Y,6,0.03819791503780306,7.572968725567046,499.1822207335713
29,27600,RENT,2.0,EDUCATION,A,7500,0,0.27,N,9,0.006614551179490814,7.099218267692362,499.1540290767664
25,61000,RENT,1.0,PERSONAL,B,14400,0,0.24,N,2,0.06667753912571255,8.000163086885689,499.11545550312485
27,84000,RENT,8.0,EDUCATION,C,7200,0,0.09,N,10,0.0013061336507812456,7.019592004761718,499.1079931475522
27,36400,RENT,5.0,EDUCATION,A,9000,0,0.25,N,6,0.02775760022895242,7.416364003434286,499.05427702836766
38,75000,MORTGAGE,19.0,VENTURE,A,9100,0,0.12,N,13,0.028933851362326065,7.434007770434891,498.94228136836614
34,48000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,9000,0,0.19,N,6,0.027787989706444416,7.416819845596666,498.90977547174066
23,120000,RENT,0.0,DEBTCONSOLIDATION,C,10000,0,0.08,N,2,0.038251747301659186,7.573776209524888,498.89611977392735
24,38700,RENT,2.0,DEBTCONSOLIDATION,B,10000,0,0.26,N,3,0.03825991799992021,7.573898769998803,498.85269441237403
23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,1,0.32,N,2,0.08966647587366974,8.344997138105047,498.76697275540255
22,54600,RENT,6.0,DEBTCONSOLIDATION,A,8000,0,0.15,N,2,0.014669371322972708,7.22004056984459,498.71718675042007
27,52800,RENT,2.0,VENTURE,B,8400,0,0.16,N,10,0.02032406011910615,7.304860901786593,498.70404045089083
38,26300,RENT,1.0,DEBTCONSOLIDATION,C,7500,1,0.29,N,12,0.006780123656393708,7.101701854845905,498.50580140366907
32,73200,MORTGAGE,1.0,PERSONAL,B,7200,0,0.1,N,7,0.001517656229942762,7.022764843449141,498.3154075322275
32,38000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,8000,0,0.21,Y,6,0.014769325942483362,7.221539889137251,498.29784449271483
28,69996,MORTGAGE,1.0,HOMEIMPROVEMENT,B,7200,0,0.1,N,10,0.0015382108278219073,7.023073162417329,498.2383832806799
21,50000,RENT,1.0,DEBTCONSOLIDATION,A,10000,0,0.2,N,4,0.038382113946700026,7.5757317092005,498.2032274706337
28,45996,RENT,0.0,MEDICAL,D,11000,1,0.24,Y,7,0.0468962977161394,7.703444465742091,498.12439354353944
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,1,0.42,Y,2,0.06937100568232366,8.040565085234855,498.078398711777
26,38000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,0,0.39,N,3,0.0693737248575836,8.040605872863754,498.05634028446264
23,60000,RENT,2.0,EDUCATION,A,8000,0,0.13,N,3,0.01484651004304591,7.222697650645689,497.9740155883792
25,100000,MORTGAGE,9.0,EDUCATION,C,7500,0,0.07,N,4,0.006922462364916889,7.103836935473753,497.9484862309813
22,60000,RENT,6.0,PERSONAL,B,12500,0,0.21,N,4,0.05708857161177177,7.856328574176577,497.81346263222275
33,55259,RENT,15.0,EDUCATION,D,11200,0,0.2,N,5,0.048486416850729866,7.727296252760948,497.6655414613912
52,83200,RENT,0.0,DEBTCONSOLIDATION,C,8000,0,0.1,Y,30,0.014927975306698885,7.223919629600483,497.6322093880238
24,47292,RENT,4.0,MEDICAL,D,10000,1,0.21,Y,3,0.038496113180318085,7.577441697704772,497.59728536735815
24,40000,RENT,0.0,VENTURE,B,8000,0,0.2,N,4,0.014937159561050215,7.2240573934157535,497.5936737431284
26,58000,RENT,5.0,DEBTCONSOLIDATION,B,12000,0,0.21,N,3,0.05403599458279419,7.810539918741913,497.5595941243711
22,68000,MORTGAGE,6.0,EDUCATION,B,10000,0,0.15,N,2,0.038506192938343294,7.577592894075149,497.54370637870744
24,20000,RENT,0.0,MEDICAL,C,8000,1,0.4,Y,4,0.014954196491690323,7.2243129473753545,497.52218900331377
42,31000,MORTGAGE,5.0,VENTURE,B,7200,0,0.23,N,17,0.0017331234825235654,7.025996852237854,497.50794166706567
36,85000,OWN,2.0,EDUCATION,D,8000,0,0.09,N,14,0.014998787043302517,7.224981805649538,497.33508956453716
22,25000,RENT,4.0,VENTURE,B,8000,1,0.32,N,4,0.01500633396527894,7.225095009479184,497.3034226335465
25,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,9000,0,0.12,N,4,0.02812974892100924,7.421946233815139,497.28454330429213
37,45000,RENT,1.0,MEDICAL,A,7200,0,0.16,N,11,0.0018039145580585757,7.027058718370879,497.24262945827724
28,66000,RENT,11.0,DEBTCONSOLIDATION,C,9000,0,0.14,N,7,0.02816853607821877,7.4225280411732815,497.10007148046986
23,20004,MORTGAGE,6.0,PERSONAL,A,7125,0,0.36,N,2,0.00044796648858605795,7.006719497328791,497.09006968947796
28,65000,MORTGAGE,2.0,MEDICAL,A,7500,0,0.12,N,8,0.007192625688536611,7.10788938532805,496.89055921737486
23,32000,RENT,5.0,MEDICAL,A,10000,1,0.31,N,3,0.03863311239746593,7.579496685961989,496.8690394729043
24,75000,MORTGAGE,7.0,EDUCATION,D,8000,0,0.11,Y,4,0.015112019789474287,7.226680296842114,496.859949905246
27,190000,RENT,5.0,VENTURE,A,22000,0,0.12,N,8,0.0889061378021146,8.333592067031718,496.8295891254768
23,50000,RENT,7.0,MEDICAL,A,10000,0,0.2,N,2,0.03865282548264897,7.579792382239734,496.7642461135372
36,72000,MORTGAGE,3.0,VENTURE,A,8000,0,0.11,N,16,0.015157001504125887,7.2273550225618886,496.67119210932105
25,135000,RENT,9.0,VENTURE,B,8000,0,0.06,N,3,0.015159385920091077,7.227390788801366,496.6611861946521
44,189996,MORTGAGE,12.0,PERSONAL,C,8000,0,0.04,N,15,0.015160146981725044,7.227402204725876,496.65799248821475
32,60000,MORTGAGE,11.0,EDUCATION,B,15000,0,0.25,N,6,0.06955699223010067,8.04335488345151,496.5695664769936
28,65000,RENT,2.0,HOMEIMPROVEMENT,C,7200,0,0.11,Y,5,0.001988597341621597,7.029828960124324,496.55042067203067
35,84000,OWN,4.0,HOMEIMPROVEMENT,A,9000,0,0.11,N,6,0.02828457092757765,7.424268563913665,496.5481851729845
24,35400,RENT,8.0,VENTURE,A,12000,1,0.34,N,4,0.054200031053992154,7.813000465809882,496.5040481638321
29,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,8500,0,0.12,N,10,0.022153683443339664,7.332305251650095,496.45496742555144
24,49920,RENT,0.0,MEDICAL,C,7200,0,0.14,Y,3,0.002035297752118244,7.030529466281774,496.37537138417434
22,43000,RENT,1.0,VENTURE,D,7500,1,0.17,N,3,0.007324736690973418,7.109871050364601,496.37316866666254
25,30000,RENT,9.0,DEBTCONSOLIDATION,A,10625,1,0.35,N,4,0.044214761733970626,7.663221426009559,496.34774757872526
26,54011,RENT,10.0,EDUCATION,D,9500,0,0.18,N,2,0.03382307422255715,7.507346113338357,496.28381284201055
23,46800,OWN,7.0,VENTURE,C,9000,0,0.19,N,4,0.02834736233410722,7.425210435011608,496.24952079212164
23,87000,MORTGAGE,7.0,EDUCATION,A,8000,0,0.09,N,4,0.015264558522371685,7.228968377835575,496.21982845067436
30,180000,MORTGAGE,5.0,MEDICAL,A,14000,0,0.08,N,9,0.06523152498949804,7.9784728748424705,496.1786791862978
25,50000,RENT,5.0,PERSONAL,A,12000,0,0.24,N,2,0.05425458251660817,7.813818737749123,496.1529975930724
24,110000,MORTGAGE,8.0,EDUCATION,A,8000,0,0.07,N,4,0.015293439124837785,7.229401586872567,496.0986261043567
27,48000,RENT,5.0,MEDICAL,B,10200,0,0.21,N,10,0.04061976193956265,7.6092964290934395,496.0283361307188
30,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,7200,0,0.06,N,9,0.002157845447057842,7.032367681705868,495.9159978454841
24,50000,RENT,1.0,PERSONAL,B,10000,0,0.2,N,2,0.038821919095461316,7.58232878643192,495.86530860021946
26,95000,RENT,10.0,EDUCATION,B,17000,0,0.18,N,3,0.07682255586973222,8.152338338045983,495.83925813115377
24,108000,MORTGAGE,3.0,EDUCATION,A,9050,0,0.08,N,2,0.029012772077544144,7.435191581163162,495.8232312721082
33,48000,RENT,11.0,DEBTCONSOLIDATION,B,25000,1,0.52,N,10,0.09393135829734246,8.408970374460138,495.80571686610915
24,31000,RENT,2.0,VENTURE,C,10000,1,0.32,N,2,0.038836494923854534,7.582547423857818,495.78781638900045
31,30000,RENT,0.0,HOMEIMPROVEMENT,A,10000,1,0.33,N,10,0.038842390503729014,7.582635857555935,495.75647243054283
37,101644,RENT,13.0,VENTURE,B,14000,0,0.14,N,13,0.06529007029393981,7.979351054409097,495.73642237424406
26,38400,RENT,2.0,MEDICAL,B,7200,0,0.19,N,2,0.0022179380017405344,7.033269070026108,495.6907273325856
25,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,7200,0,0.1,N,4,0.002232404468174133,7.033486067022612,495.6364953510698
32,55000,OWN,4.0,HOMEIMPROVEMENT,E,15250,0,0.28,Y,6,0.07067672676897091,8.060150901534563,495.607037392811
26,78000,MORTGAGE,10.0,EDUCATION,A,8325,0,0.11,N,4,0.020027792633961945,7.300416889509429,495.5487964809397
31,106000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,0,0.14,N,7,0.06969750103903097,8.045462515585465,495.42957318061576
27,82500,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11100,0,0.13,N,7,0.048130769809222235,7.721961547138333,495.332105942126
24,85000,RENT,6.0,HOMEIMPROVEMENT,A,8100,0,0.1,N,2,0.016959539644167906,7.254393094662518,495.21695344706006
25,54996,MORTGAGE,0.0,VENTURE,A,10000,0,0.18,N,2,0.03894529191908717,7.584179378786308,495.20937837675245
24,75000,MORTGAGE,5.0,EDUCATION,C,7200,0,0.1,Y,3,0.0023504178994215746,7.035256268491324,495.1940689631196
50,51500,OWN,7.0,VENTURE,A,10875,0,0.21,N,14,0.04642979026724875,7.696446854008731,495.17300894038306
38,50000,MORTGAGE,8.0,PERSONAL,B,10000,0,0.2,N,15,0.03895596907817165,7.584339536172575,495.15260950327814
22,40000,RENT,2.0,EDUCATION,B,8000,0,0.2,N,4,0.015528933660578817,7.2329340049086825,495.1102586352305
38,110000,OWN,6.0,PERSONAL,C,12000,0,0.11,Y,11,0.05442774181506826,7.816416127226024,495.0386087316162
37,780000,RENT,9.0,VENTURE,B,7500,0,0.01,N,13,0.007669019518119811,7.115035292771797,495.0246582864172
22,49000,RENT,3.0,MEDICAL,D,15000,1,0.31,N,3,0.06975550912408798,8.046332636861319,494.9589089625018
25,33000,RENT,1.0,VENTURE,C,7100,1,0.22,Y,4,0.0005583028584628899,7.008374542876943,494.93841388383794
35,35000,RENT,10.0,PERSONAL,D,8600,0,0.25,N,5,0.02377820065637206,7.356673009845581,494.9345170185776
22,29124,MORTGAGE,0.0,MEDICAL,E,8875,1,0.3,Y,3,0.027193671262372952,7.4079050689355945,494.7667533980074
31,34000,RENT,0.0,MEDICAL,A,7500,0,0.22,N,8,0.007736540656751632,7.116048109851275,494.76015561966835
25,62000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,0,0.16,N,3,0.03904181251729369,7.585627187759405,494.69618022311954
26,29136,RENT,0.0,PERSONAL,D,10100,1,0.35,Y,4,0.03996446717654617,7.599467007648192,494.68692305417096
26,45996,OWN,5.0,HOMEIMPROVEMENT,A,9225,0,0.2,N,2,0.03121443996977295,7.468216599546595,494.6660867428397
35,90000,RENT,0.0,VENTURE,B,12000,0,0.13,N,9,0.054488492640613735,7.817327389609206,494.6476134281271
22,83004,MORTGAGE,6.0,EDUCATION,A,24000,0,0.29,N,2,0.09251381914945458,8.387707287241819,494.61583277378213
22,39000,RENT,1.0,VENTURE,D,7500,1,0.19,Y,4,0.007816884938781792,7.117253274081727,494.44540708733666
38,85000,RENT,9.0,MEDICAL,B,10000,0,0.12,N,12,0.039107148545560064,7.586607228183401,494.3487739620409
24,54000,MORTGAGE,2.0,VENTURE,A,8700,0,0.16,N,4,0.025175090231946803,7.377626353479202,494.280802146189
48,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7700,0,0.1,N,11,0.011145313434300844,7.167179701514513,494.2306932057206
22,40000,RENT,1.0,EDUCATION,B,16000,1,0.4,N,3,0.07364987305662506,8.104748095849375,494.21472704586256
24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,1,0.32,N,3,0.09254739326957749,8.388210899043662,494.1744599920951
44,91000,MORTGAGE,14.0,MEDICAL,A,7900,0,0.09,N,14,0.014272868469781546,7.214093027046723,494.125654318526
30,90000,MORTGAGE,14.0,VENTURE,D,9000,0,0.1,Y,6,0.028803429081186528,7.432051436217798,494.07994123881997
29,50000,MORTGAGE,13.0,MEDICAL,B,13650,0,0.27,N,9,0.06384271232232411,7.957640684834861,493.9990392367596
27,70000,RENT,4.0,MEDICAL,A,7500,0,0.11,N,5,0.007933865695933663,7.119007985439005,493.98710928286744
22,70000,RENT,4.0,EDUCATION,B,9000,0,0.13,N,2,0.028834795926254896,7.4325219388938235,493.9307036993803
24,51000,MORTGAGE,4.0,EDUCATION,A,8500,0,0.17,N,4,0.02271796896859823,7.340769534528974,493.92854186337166
25,42500,RENT,1.0,PERSONAL,C,8000,0,0.19,Y,4,0.015811751053781936,7.237176265806729,493.92310185060296
22,60000,MORTGAGE,6.0,MEDICAL,A,8000,0,0.13,N,4,0.015815197788563853,7.237227966828458,493.9086326222647
29,63996,OWN,8.0,PERSONAL,C,12000,0,0.19,N,5,0.054606205723683944,7.819093085855259,493.8899684178452
33,44000,RENT,1.0,EDUCATION,D,7500,1,0.17,Y,6,0.007987900739858146,7.119818511097872,493.7754047365448
23,50000,MORTGAGE,7.0,MEDICAL,D,7500,1,0.15,N,3,0.008035791702309003,7.120536875534635,493.58776666917663
40,55000,MORTGAGE,6.0,EDUCATION,A,12000,0,0.22,N,15,0.05465720507042039,7.819858076056306,493.5617022415788
41,102000,MORTGAGE,20.0,VENTURE,B,7500,0,0.07,N,17,0.008064808764803116,7.120972131472047,493.4740745343033
21,30297,MORTGAGE,5.0,HOMEIMPROVEMENT,C,7550,1,0.25,Y,4,0.008906803970650254,7.133602059559754,493.4420450759568
21,25200,RENT,3.0,MEDICAL,C,8500,1,0.34,Y,2,0.02283006388071544,7.342450958210732,493.4265725808209
25,79000,MORTGAGE,9.0,PERSONAL,B,7500,0,0.09,N,3,0.008080277690263921,7.121204165353959,493.41346475947506
27,104000,RENT,8.0,PERSONAL,A,12800,0,0.12,N,7,0.05947459610870463,7.892118941630569,493.34561134245826
29,38000,MORTGAGE,5.0,EDUCATION,A,8000,0,0.21,N,6,0.0159593324061875,7.239389986092813,493.30353684123867
24,60000,RENT,7.0,PERSONAL,A,8400,0,0.14,N,3,0.021564759952943085,7.323471399294146,493.2191795470412
32,56784,OWN,3.0,PERSONAL,D,12000,0,0.21,Y,10,0.054711146678213154,7.820667200173197,493.214487500429
24,79632,MORTGAGE,8.0,EDUCATION,C,7200,0,0.09,Y,3,0.0028804510714876396,7.0432067660723146,493.20663043010506
31,68000,OWN,8.0,VENTURE,B,10000,0,0.15,N,7,0.039323816834353355,7.5898572525153005,493.1966086057298
29,82600,MORTGAGE,6.0,VENTURE,B,19450,0,0.24,N,10,0.08382569173934312,8.257385376090147,493.1864205556808
29,81000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7750,0,0.1,N,10,0.01219688103154501,7.182953215473175,493.173631401105
23,60000,MORTGAGE,3.0,PERSONAL,C,12000,0,0.2,Y,4,0.05471898334917702,7.820784750237655,493.1640430513539
27,66300,RENT,1.0,MEDICAL,D,9600,1,0.12,N,7,0.03546340933400034,7.531951140010005,493.15563970637936
25,110000,MORTGAGE,7.0,EDUCATION,A,8000,0,0.07,N,4,0.01601536357230041,7.240230453584506,493.0682972948067
27,90000,MORTGAGE,11.0,VENTURE,D,21000,0,0.23,N,9,0.08726766341322426,8.309014951198364,493.0478335331393
25,55000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8000,0,0.15,N,4,0.01607714021291996,7.2411571031938,492.80892738934193
26,46000,RENT,4.0,DEBTCONSOLIDATION,A,9000,0,0.2,N,3,0.0291010778182766,7.436516167274149,492.6636776247152
36,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,7500,0,0.12,N,14,0.008278496108746121,7.124177441631192,492.63676499083977
23,84000,RENT,0.0,EDUCATION,A,12500,0,0.15,N,4,0.05786832561698669,7.8680248842548,492.5769901588734
27,42000,RENT,3.0,DEBTCONSOLIDATION,B,8800,0,0.21,N,5,0.026775312118489374,7.40162968177734,492.5298408582565
35,140004,MORTGAGE,6.0,PERSONAL,C,8400,1,0.06,Y,9,0.021757642166999887,7.3263646325049985,492.36614132378384
21,26000,RENT,2.0,EDUCATION,E,7750,1,0.3,N,3,0.012396050966578826,7.185940764498683,492.3652824371919
37,30000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8000,0,0.27,N,17,0.016264252246287088,7.243963783694307,492.02327957408875
26,15000,RENT,2.0,MEDICAL,B,7100,1,0.47,N,4,0.0013842133356472739,7.020763200034709,491.8874437752053
35,49872,RENT,2.0,VENTURE,A,8400,0,0.17,N,9,0.02186936468936332,7.32804047034045,491.8719959558463
21,76800,MORTGAGE,5.0,PERSONAL,D,8000,0,0.1,Y,3,0.0163059992742843,7.244589989114265,491.84798028417777
23,58200,MORTGAGE,2.0,PERSONAL,B,13000,0,0.22,N,3,0.0608060255870309,7.912090383805464,491.74139017367446
30,44208,RENT,1.0,MEDICAL,A,7600,0,0.17,N,8,0.010170321166518103,7.152554817497771,491.6889743567221
29,62000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,20000,0,0.32,Y,10,0.08525556577859099,8.278833486678865,491.5365814139709
29,48000,RENT,4.0,MEDICAL,B,10000,0,0.21,N,10,0.03964001699168599,7.59460025487529,491.51491522258107
29,40000,RENT,7.0,PERSONAL,A,11450,0,0.29,N,5,0.051305638435739084,7.7695845765360865,491.5053075442339
26,65000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10950,0,0.17,N,2,0.0476411258916567,7.7146168883748505,491.5034849037078
24,85000,MORTGAGE,4.0,MEDICAL,C,10000,0,0.12,N,4,0.039648079158142745,7.594721187372141,491.4720331062621
